Date,OP_Price,AVPI,PR,LAR,Votable Supply,Circulating Supply,OP_Price_Scaled,AVPI_Scaled,PR_Scaled,LAR_Scaled,F,IVS,IVS/VS
2025-08-23,3.5438062089174496,0.3795295,0.0748332044140669,0.30928564,145923568.73724097,1949984233.3333328,0.5883776407134986,0.2539411992059006,0.4865330154618072,0.5756949143466404,0.911564,261405447.86,1.79
2025-08-24,3.4006047068582697,0.36465183,0.0748618516605273,0.27220586,145979430.41616708,1949984233.3333328,0.55283133805047,0.2353441602800464,0.4872950795538382,0.5002984698155314,0.899866,257191684.76,1.76
2025-08-25,3.6864953404163368,0.37564266,0.0748883985617246,0.21333736,146031196.45494577,1949984233.3333328,0.623796759801286,0.2490826618960553,0.4880012709912986,0.3805977705427846,0.860645,243449637.47,1.67
2025-08-26,3.541674029157416,0.36779064,0.0749129234887509,0.24829055,146079019.6759706,1949984233.3333328,0.5878483787574975,0.239267662532137,0.4886536745747372,0.4516700975905806,0.882061,250966032.27,1.72
2025-08-27,3.494769109208001,0.36189404,0.0749355257116558,0.38112566,146123093.65427345,1949984233.3333328,0.5762053690339124,0.2318969317839626,0.4892549310515062,0.7217713496179333,0.94269,273697706.08,1.87
2025-08-28,3.5399621652271973,0.36221594,0.0763893355901579,0.4673367,148957999.99561688,1949984233.3333328,0.5874234500206723,0.2322993057329904,0.5279286760684241,0.8970692045493608,0.969154,289892527.41,1.95
2025-08-29,3.796727845391323,0.37737104,0.0764961710626404,0.45522872,149166327.48251843,1949984233.3333328,0.6511593078807423,0.2512431312530626,0.5307706761694324,0.8724493539878477,0.951636,283025579.62,1.9
2025-08-30,3.619554101424316,0.37073293,0.0766536603841897,0.4076738,149473429.17645788,1949984233.3333328,0.6071802194184545,0.2429455154258463,0.5349601523551089,0.775753206169243,0.938311,278214587.4,1.86
2025-08-31,3.795824242226504,0.38034835,0.0768405493146816,0.38578022,149837859.6443016,1949984233.3333328,0.650935010292225,0.254964759032435,0.5399317067180318,0.7312357335721187,0.919822,271598911.81,1.81
2025-09-01,3.8231068365228458,0.38513184,0.0746106719586502,0.38387263,150229064.5954971,2013506387.916666,0.6577072531831523,0.2609441059148053,0.4806132844391777,0.7273569213563208,0.932223,277186549.14,1.85
2025-09-02,3.6768101206001793,0.37814215,0.0748106092122354,0.34577373,150631639.5327735,2013506387.916666,0.6213926386852882,0.2522070162354635,0.4859319457571922,0.6498882416460777,0.920699,273380148.33,1.81
2025-09-03,3.739467526956069,0.3804906,0.0750171294077378,0.31561467,151047469.26565138,2013506387.916666,0.6369458214269494,0.2551425710680025,0.4914257242077371,0.5885640942428192,0.903195,267381579.56,1.77
2025-09-04,3.785058643815295,0.38394377,0.0752267159082378,0.27198523,151469473.0232291,2013506387.916666,0.6482627113709798,0.2594590222937383,0.497001071437924,0.4998498501754768,0.880939,259815625.48,1.72
2025-09-05,3.704430080309864,0.3801591,0.0754371625933079,0.21957837,151893208.76793382,2013506387.916666,0.6282486243646518,0.2547281971503179,0.5025993009990288,0.3932879743218549,0.860035,253006253.91,1.67
2025-09-06,3.7170253929381096,0.3802767,0.075646410079889,0.2759009,152314529.91882032,2013506387.916666,0.6313751055005414,0.2548751967663653,0.5081656298987927,0.5078118066907833,0.883015,262031040.2,1.72
2025-09-07,3.670359967026503,0.3774627,0.0758526418605649,0.43100926,152729778.92660266,2013506387.916666,0.6197915443681478,0.2513577059538016,0.5136517360383812,0.823202536113971,0.95203,289951755.08,1.9
2025-09-08,3.69767493221708,0.3783559,0.0760542387643799,0.45500284,153135695.58021826,2013506387.916666,0.6265718225491202,0.2524742030375905,0.5190145467948843,0.8719900592215173,0.959947,294070143.55,1.92
2025-09-09,3.8196909484883568,0.38645026,0.0762498093162937,0.4205289,153529478.13578513,2013506387.916666,0.6568593417563099,0.2625921266102922,0.5242170466329821,0.8018922187009211,0.938383,285793688.06,1.86
2025-09-10,4.098122619901667,0.40686715,0.0764382403362743,0.37321132,153908885.19819778,2013506387.916666,0.725973256908822,0.2881131724511316,0.5292296231244253,0.7056786679242897,0.905604,273381226.3,1.78
2025-09-11,3.925160632751598,0.4043034,0.0766185805613852,0.38092196,154272001.39345688,2013506387.916666,0.6830396350122138,0.2849084933215261,0.5340269711032533,0.7213571547184225,0.916291,278229854.87,1.8
2025-09-12,4.250347255830881,0.42609218,0.0767901924430625,0.35429394,154617543.01345655,2013506387.916666,0.7637593338961499,0.3121443971832781,0.5385921307241932,0.6672128735791258,0.890846,268951574.55,1.74
2025-09-13,3.948613092726305,0.41670728,0.0769525902300195,0.32860276,154944531.99487796,2013506387.916666,0.6888611398740061,0.3004133028240641,0.5429121802003722,0.61497352297325,0.892399,270113233.79,1.74
2025-09-14,3.8860998380088,0.41325334,0.0771055158668851,0.2924038,155252448.74158305,2013506387.916666,0.6733437392833258,0.2960958891008423,0.5469802548325133,0.5413681002948025,0.878376,265344721.7,1.71
2025-09-15,3.973245320057264,0.41918272,0.0772488833352022,0.24543422,155541120.0548591,2013506387.916666,0.6949754933925115,0.3035075947419932,0.5507940663875215,0.4458621578884695,0.853853,256854493.8,1.65
2025-09-16,4.030902434844492,0.42611375,0.0773827381741541,0.22370687,155810637.62814224,2013506387.916666,0.7092874749250573,0.3121713596128541,0.5543548262829212,0.4016826902896057,0.842021,253095384.28,1.62
2025-09-17,3.939341613402073,0.42444217,0.0775072524206547,0.32209578,156061347.85885787,2013506387.916666,0.6865597198088942,0.3100818900704003,0.5576671109848932,0.6017425071302478,0.887997,270371806.16,1.73
2025-09-18,3.901817677442541,0.42341867,0.0776226891899844,0.44603407,156293780.53130367,2013506387.916666,0.6772453120300261,0.3088025184120283,0.5607379197946618,0.853753344499443,0.942728,292764058.31,1.87
2025-09-19,3.828181985784424,0.41989946,0.0777293976158805,0.4394502,156508638.62849003,2013506387.916666,0.658967036000497,0.3044035174019067,0.5635765402465429,0.8403659838070376,0.942551,293091816.12,1.87
2025-09-20,3.741582509678542,0.41412675,0.0778277369518989,0.39746004,156706645.5097465,2013506387.916666,0.6374708146351145,0.2971876487492435,0.5661925290787466,0.7549849818352783,0.927321,287113331.29,1.83
2025-09-21,3.885510080779479,0.4221444,0.077918187889417,0.36136413,156888769.0502322,2013506387.916666,0.673197346342821,0.3072096850723959,0.5685986734761967,0.6815890966354494,0.904907,278398246.81,1.77
2025-09-22,3.9736514736208526,0.43065473,0.0780011451013553,0.38610724,157055803.92639372,2013506387.916666,0.6950763111722931,0.317847569786996,0.5708054723907301,0.7319006821044607,0.911946,281500763.33,1.79
2025-09-23,3.8821488186290094,0.4286022,0.0780771145786375,0.35486078,157208768.95418814,2013506387.916666,0.6723629944679294,0.3152819139883068,0.5728263860170069,0.668365461879758,0.90236,277958323.78,1.77
2025-09-24,4.024859446424848,0.4387699,0.0781465365333672,0.3347781,157348550.50349805,2013506387.916666,0.7077874494905121,0.327991505791755,0.5746731247243808,0.6275301961727874,0.887699,272487087.76,1.73
2025-09-25,4.0905033206714085,0.44719413,0.078209871417285,0.30324474,157476075.69684443,2013506387.916666,0.7240819505145146,0.3385217657874633,0.5763579372899943,0.5634116057140657,0.871873,266694646.91,1.69
2025-09-26,4.22530179380322,0.46036074,0.0782675746222221,0.26090994,157592261.46858862,2013506387.916666,0.7575424048781658,0.3549799852997619,0.5778929378890378,0.4773298274528244,0.848985,258481384.09,1.64
2025-09-27,4.32701392535924,0.47340402,0.0781588219929943,0.23643312,157373287.3549357,2013506387.916666,0.782789976731832,0.371284042714721,0.5749999382507296,0.4275597047221085,0.836367,253635775.9,1.61
2025-09-28,4.175323156287271,0.47099566,0.0781971912847374,0.3542499,157450544.16896027,2013506387.916666,0.7451364192545407,0.3682736005777822,0.5760206248118096,0.6671233245198502,0.893364,274857131.99,1.75
2025-09-29,4.050471146203988,0.46491444,0.0782246463522566,0.4558564,157505825.12279084,2013506387.916666,0.7141449333085779,0.3606720954323742,0.57675097497407,0.8737256517518389,0.942292,294849264.18,1.87
2025-09-30,4.151763720623026,0.4712963,0.0782440055649968,0.45025215,157544805.02130833,2013506387.916666,0.7392883602701781,0.3686493995962219,0.5772659620217673,0.862330208621824,0.935499,292055165.77,1.85
2025-10-01,4.2564461346226,0.48082405,0.0758640629130833,0.40091836,157571824.0204898,2077028542.4999995,0.7652732327611631,0.3805590559890446,0.5139555549073083,0.7620169823501364,0.925105,287783815.16,1.83
2025-10-02,4.253159224369822,0.4848447,0.0758704445276496,0.36789903,157585078.81609127,2077028542.4999995,0.7644573369430931,0.3855848553620133,0.5141253163996344,0.6948768838166665,0.911549,282289681.29,1.79
2025-10-03,4.259434878591771,0.48831767,0.0758840122031996,0.37859908,157613259.26546383,2077028542.4999995,0.7660151160248354,0.3899260565231039,0.5144862389882428,0.7166339095138279,0.916359,284283407.52,1.8
2025-10-04,4.45907857531397,0.5039277,0.0759062276777352,0.34251833,157659401.4401595,2077028542.4999995,0.8155718257409139,0.4094385430578738,0.5150772073193317,0.6432688500119694,0.893134,275132127.42,1.75
2025-10-05,4.352732095032695,0.5037035,0.0759381112247613,0.3143435,157725624.477369,2077028542.4999995,0.7891738891210609,0.4091582937898651,0.5159253623540141,0.5859793513345654,0.885945,272464225.86,1.73
2025-10-06,4.41022027421564,0.5098866,0.0759795696462175,0.27238253,157811734.8020605,2077028542.4999995,0.8034439364836847,0.4168871486026447,0.5170282248698839,0.500657703064901,0.86572,264965430.29,1.68
2025-10-07,4.355604758998324,0.5099245,0.0760298132111697,0.21489668,157916092.12054312,2077028542.4999995,0.7898869583368378,0.416934523478905,0.518364786719157,0.3837684253817898,0.843128,256910321.16,1.63
2025-10-08,4.293405856011542,0.5074266,0.0760876548706363,0.27060136,158036230.89820075,2077028542.4999995,0.7744475879455774,0.4138121566343056,0.5199034704374652,0.4970359478898303,0.869542,266768662.1,1.69
2025-10-09,4.456974214291168,0.5182716,0.0761516819382259,0.40619737,158169216.94507703,2077028542.4999995,0.8150494691122949,0.4273683712264352,0.5216066962324999,0.7727510963239564,0.921494,287386452.14,1.82
2025-10-10,4.590630854708406,0.53117305,0.0762204424862587,0.44623512,158312034.565939,2077028542.4999995,0.8482264911747543,0.4434951416044554,0.52343584042884,0.8541621510018811,0.933609,292682010.19,1.85
2025-10-11,4.707686790131202,0.5444761,0.076292567974793,0.42270643,158461841.2642665,2077028542.4999995,0.8772827905096809,0.4601239106712907,0.5253544976026858,0.806319915409473,0.919361,287041777.18,1.81
2025-10-12,4.894610495702834,0.56387156,0.076366734010337,0.37849212,158615886.2369754,2077028542.4999995,0.9236820706680564,0.4843681723469999,0.5273274366987524,0.7164164216078304,0.89404,277156597.38,1.75
2025-10-13,4.84205280834786,0.5700362,0.0764418271213252,0.3684312,158771856.77184314,2077028542.4999995,0.9106358984203892,0.4920739522200497,0.5293250375335172,0.6959589756167289,0.892803,276943685.25,1.74
2025-10-14,4.882517943525656,0.578942,0.0765168368445751,0.36661288,158927654.1079982,2077028542.4999995,0.920680387630676,0.5032061731434786,0.5313204201166544,0.6922616812147715,0.891029,276520426.72,1.74
2025-10-15,4.756529917372859,0.5767805,0.0765909342078639,0.33787125,159081556.4464731,2077028542.4999995,0.8894069132247013,0.500504305200566,0.5332915324172598,0.6338196755710308,0.884028,274063942.98,1.72
2025-10-16,4.741761202673954,0.577571,0.0766634324886404,0.3071488,159232137.44492796,2077028542.4999995,0.8857409376931442,0.5014924276196603,0.5352201064807431,0.5713499549501216,0.871289,269447508.16,1.69
2025-10-17,4.667856933752741,0.5736522,0.0767337872140245,0.2610068,159378266.2176504,2077028542.4999995,0.8673959938665241,0.4965939404141613,0.5370916584288175,0.4775267784492241,0.853989,263240962.24,1.65
2025-10-18,4.640389724200221,0.57049745,0.0768015814453243,0.21251075,159519076.77107698,2077028542.4999995,0.8605779247120593,0.4926505132141132,0.5388950970033357,0.3789169769940133,0.833599,256110016.78,1.61
2025-10-19,4.710223353171546,0.573079,0.0768664767264253,0.28632995,159653866.12219727,2077028542.4999995,0.8779124308155393,0.4958774422856036,0.5406214187123934,0.5290177925363617,0.862014,266670474.32,1.67
2025-10-20,4.544232488674227,0.5611343,0.0769282572302398,0.4319552,159782185.99199015,2077028542.4999995,0.8367092211852307,0.4809466062838875,0.5422648821988298,0.8251259701996035,0.930323,294010545.66,1.84
2025-10-21,4.870536666297406,0.5776872,0.076986805232902,0.44942656,159903791.86462596,2077028542.4999995,0.9177063259028246,0.5016376772402786,0.5438223558132895,0.8606514890975862,0.92371,291460388.94,1.82
2025-10-22,4.681034922477194,0.5679707,0.0770420128208681,0.4188453,160018459.6005941,2077028542.4999995,0.8706671102232211,0.4894920839637063,0.5452909688771932,0.7984688582059943,0.918219,289389037.95,1.81
2025-10-23,4.421932721283183,0.54657906,0.077093875088977,0.3774001,160126179.01173505,2077028542.4999995,0.8063512676387417,0.4627526038053309,0.5466705909051499,0.7141959546752634,0.909626,286057088.13,1.79
2025-10-24,4.578796005197042,0.54775155,0.0771424165630341,0.37814906,160227001.03884664,2077028542.4999995,0.8452887765792156,0.464218212477265,0.5479618743241095,0.7157188580230183,0.902055,283172127.23,1.77
2025-10-25,4.711037683479613,0.5524272,0.0771876813894891,0.35565156,160321017.37536502,2077028542.4999995,0.8781145685807301,0.4700627597117224,0.549165993502581,0.669973400233392,0.886495,277162840.76,1.73
2025-10-26,4.80073844299165,0.55654997,0.0772297578612415,0.320792,160408411.40816242,2077028542.4999995,0.9003806083978316,0.4752162087512792,0.5502852971775849,0.5990914564376394,0.867848,270130086.0,1.68
2025-10-27,4.872085917063623,0.5602365,0.0755312183027744,0.2916265,156880496.2646608,2077028542.4999995,0.9180908898623152,0.4798243592151173,0.505101338286766,0.5397875715987307,0.862525,262225616.42,1.67
2025-10-28,4.81670235180109,0.5558929,0.0754584551432995,0.24586192,156729365.10558912,2077028542.4999995,0.9043432619040136,0.4743948733965489,0.5031657180122244,0.4467318248424254,0.845289,255746944.26,1.63
2025-10-29,4.599486570359825,0.53835523,0.0753190014137681,0.23012017,156439715.7289943,2077028542.4999995,0.8504247079833529,0.4524728431553361,0.4994560183759056,0.4147232212126954,0.846673,255766338.08,1.63
2025-10-30,4.555831384714342,0.5270371,0.0751385307272778,0.3285622,156064872.96206933,2077028542.4999995,0.8395883660494272,0.4383252176079301,0.4946551999088135,0.6148910499976774,0.890622,271383154.98,1.74
2025-10-31,4.413454581765287,0.5093536,0.0749359524797956,0.42281196,155644112.15995923,2077028542.4999995,0.8042467749554318,0.416220900342838,0.4892662837892088,0.8065344956144086,0.937056,289177894.31,1.86
2025-11-01,4.557520487859552,0.5078316,0.072506715076139,0.41736,155204299.49945194,2140550697.0833323,0.8400076449729394,0.4143184053120201,0.4246445548246398,0.7954487124806946,0.942547,290647522.21,1.87
2025-11-02,4.532465415722665,0.49980643,0.0722973879817003,0.38257375,154756224.24153283,2140550697.0833323,0.8337883304782232,0.4042869690134197,0.4190761082243213,0.7247158341149033,0.92857,284047704.37,1.84
2025-11-03,4.376685798072802,0.48252657,0.0721034819828956,0.36255145,154341158.62062275,2140550697.0833323,0.7951198154271415,0.3826872004304823,0.4139178882494025,0.6840033425268942,0.926078,282276383.92,1.83
2025-11-04,4.301712278051432,0.46743938,0.0719283668746967,0.3748668,153966315.85369778,2140550697.0833323,0.7765094559262273,0.3638282621886907,0.4092595370143208,0.7090448504095245,0.934021,284816207.2,1.85
2025-11-05,4.363732888222319,0.46126235,0.071773641881836,0.35342398,153635119.16237366,2140550697.0833323,0.7919045694465379,0.356106994856093,0.4051435965394878,0.6654439339876752,0.921312,279075573.76,1.82
2025-11-06,4.275134003602283,0.44823968,0.0716390357072608,0.3355595,153346987.82155487,2140550697.0833323,0.7699120433694788,0.3398286998738441,0.4015628498750148,0.6291190616341414,0.916628,276694642.81,1.8
2025-11-07,4.1340414147229065,0.43100676,0.0715232727788629,0.30593836,153099191.40447643,2140550697.0833323,0.7348892272977314,0.3182876061376523,0.3984833646950925,0.5688886978359144,0.908541,273081611.03,1.78
2025-11-08,4.169360336410378,0.42353407,0.0714246110839875,0.271051,152888001.04473552,2140550697.0833323,0.7436562937179974,0.3089467680352585,0.3958588005846328,0.4979502267048332,0.89063,265861861.0,1.74
2025-11-09,4.222615515377044,0.41971326,0.0713411896200442,0.24209543,152709433.17193997,2140550697.0833323,0.75687560135585,0.3041707680098316,0.393639651799645,0.4390732045819498,0.875048,259778864.94,1.7
2025-11-10,4.150323721624848,0.4103583,0.0712711426248452,0.33774796,152559494.02753806,2140550697.0833323,0.7389309154145891,0.2924770985528664,0.3917762859829823,0.6335689829389214,0.920092,276638908.02,1.81
2025-11-11,4.07189233256553,0.3997664,0.0712127138069432,0.42914218,152434424.18064824,2140550697.0833323,0.7194622237200556,0.2792372581343899,0.3902219828800828,0.8194060952058764,0.963538,294250476.57,1.93
2025-11-12,4.109466848047302,0.3955708,0.0711643229799956,0.4303841,152330841.162293,2140550697.0833323,0.7287891866396188,0.2739927718326159,0.3889347069231623,0.8219313624105922,0.96166,293251276.2,1.93
2025-11-13,3.888279309622128,0.37845397,0.0711245517839717,0.40238395,152245708.90092027,2140550697.0833323,0.6738847402958769,0.2525967902174014,0.387876727391732,0.7649970506013598,0.958404,291708736.05,1.92
2025-11-14,3.661171438118744,0.35884205,0.0710921389255559,0.37193212,152176327.53424385,2140550697.0833323,0.6175107147337755,0.2280819542484133,0.3870144917994593,0.7030775971562269,0.953867,289668822.78,1.9
2025-11-15,3.552729195333448,0.34471133,0.0710660039761343,0.37864393,152120384.35004115,2140550697.0833323,0.5905925558592217,0.21041860038384,0.386319258959934,0.7167251055925862,0.960618,292404422.98,1.92
2025-11-16,3.5430457458005686,0.3370798,0.0710451997758207,0.3473757,152075851.90455768,2140550697.0833323,0.588188874173148,0.2008792128000433,0.3857658328551137,0.6531456191775922,0.945728,286097004.09,1.88
2025-11-17,3.627969269437023,0.33644933,0.0710288981546644,0.32126155,152040957.45802805,2140550697.0833323,0.6092690809515989,0.2000911273584666,0.3853321827958562,0.6000462193981958,0.929275,279346091.37,1.84
2025-11-18,3.904107918209576,0.34843692,0.0710163851730528,0.2858355,152014172.78651667,2140550697.0833323,0.6778138088006996,0.2150755757201509,0.3849993168087664,0.528012398976896,0.900982,268248458.38,1.76
2025-11-19,4.091430696211682,0.3611192,0.0710070611217112,0.23974372,151994214.1819177,2140550697.0833323,0.7243121490191591,0.2309283843137398,0.3847512816361889,0.4342913376839192,0.873202,257891963.9,1.7
2025-11-20,4.085262523474494,0.36444148,0.0710003929257287,0.24197985,151979940.57035914,2140550697.0833323,0.7227810496113938,0.2350812234668187,0.3845738966046494,0.4388381891352857,0.875063,258543356.37,1.7
2025-11-21,4.070585357710844,0.36496764,0.0709959189041559,0.36832866,151970363.70036268,2140550697.0833323,0.7191377988844947,0.2357389217489575,0.3844548802380219,0.695750475150377,0.932007,280312517.78,1.84
2025-11-22,3.894908514704535,0.3550716,0.0709932582891993,0.4418836,151964668.51916268,2140550697.0833323,0.6755302798110778,0.2233689040585658,0.3843841034838251,0.8453139556699236,0.972552,297207819.63,1.96
2025-11-23,3.869616477505953,0.35060114,0.0709920921878319,0.4289257,151962172.42006785,2140550697.0833323,0.6692521444822052,0.217780843654183,0.3843530832606077,0.8189659139989736,0.96736,294969733.27,1.94
2025-11-24,3.8245713665893097,0.34580523,0.0709921255050138,0.3872524,151962243.73718485,2140550697.0833323,0.6580707872819784,0.2117859718123629,0.3843539695526989,0.7342292016485152,0.950293,287771950.72,1.89
2025-11-25,3.881176680211553,0.34699425,0.070993129780069,0.3662299,151964393.43885428,2140550697.0833323,0.6721216846637696,0.2132722429303281,0.3843806849286129,0.6914829460031138,0.938034,282738388.95,1.86
2025-11-26,3.767974904383458,0.3400096,0.0718295861898859,0.37254056,153754870.7899676,2140550697.0833323,0.6440220870498086,0.2045414532345313,0.4066318075749628,0.7043147731241132,0.940278,286994419.0,1.87
2025-11-27,3.853036257218017,0.3426411,0.0718833886790977,0.34940156,153870037.74575472,2140550697.0833323,0.6651365065866536,0.2078308196429396,0.4080630426902425,0.6572649165714223,0.925536,281196443.5,1.83
2025-11-28,4.12195113862423,0.35919672,0.0719688615295281,0.32312107,154052996.71532524,2140550697.0833323,0.7318881092416825,0.2285252905904502,0.4103367617454605,0.6038272881244527,0.902265,272341905.45,1.77
2025-11-29,4.13196133187078,0.36614054,0.0720740343536711,0.28762332,154278124.47735888,2140550697.0833323,0.7343728971366463,0.2372050429195531,0.4131345326533089,0.5316476759785829,0.886644,266772025.68,1.73
2025-11-30,4.189893346361383,0.37415463,0.0721896402153542,0.23073508,154525584.68517146,2140550697.0833323,0.7487531158588696,0.2472226292543285,0.4162098395990836,0.4159735530028685,0.859426,257171831.33,1.66
2025-12-01,4.292633506706935,0.3857547,0.0702251091349163,0.2536038,154781256.549598,2204072851.666666,0.7742558709471636,0.2617226788812279,0.363950066704332,0.4624738337212942,0.878186,264468632.5,1.71
2025-12-02,4.21292017965644,0.3879175,0.0703364587101869,0.3835196,155026679.12549648,2204072851.666666,0.7544689692117135,0.2644261718198962,0.3669121493985248,0.7266390851983712,0.939485,289038420.59,1.86
2025-12-03,4.221510858611319,0.39253178,0.070453433775644,0.4410092,155284500.69159243,2204072851.666666,0.7566013970830694,0.2701940067547207,0.3700238794271351,0.8435359879716794,0.964591,300210115.13,1.93
2025-12-04,4.20650543174833,0.39618638,0.0705744395949571,0.4225276,155551206.33283406,2204072851.666666,0.752876663493059,0.2747622448228071,0.3732428341686586,0.8059562901081497,0.957003,297438603.47,1.91
2025-12-05,4.207651563722293,0.40044984,0.0706988151614732,0.3843611,155825339.14240274,2204072851.666666,0.7531611629812098,0.2800915559030248,0.3765514297538901,0.7283501554386188,0.939885,290694691.64,1.87
2025-12-06,4.071599982926982,0.39638776,0.0708256313679387,0.36295387,156104851.30022472,2204072851.666666,0.7193896550068382,0.2750139691653209,0.3799249503946447,0.6848216062061342,0.935963,289578753.71,1.86
2025-12-07,4.061260516990648,0.3969128,0.0709537603428618,0.36020648,156387256.8953648,2204072851.666666,0.7168231331459494,0.2756702674511164,0.3833333928455658,0.6792351804576447,0.934533,289507370.04,1.85
2025-12-08,4.145434452107503,0.40412065,0.071082078837175,0.3303751,156670080.20504725,2204072851.666666,0.7377172727392989,0.2846800564181871,0.3867468768254221,0.6185773236026029,0.917236,282936182.69,1.81
2025-12-09,4.396435584121917,0.42374498,0.0712094173775691,0.29534122,156950743.62490073,2204072851.666666,0.8000222212143504,0.3092104048466578,0.3901342924117723,0.5473409249473375,0.891519,273270140.49,1.74
2025-12-10,4.567266150204786,0.44366452,0.0713347266737628,0.25597918,157226934.44270268,2204072851.666666,0.842426769482068,0.3341097648112967,0.3934677267493058,0.4673038301886493,0.868377,264969002.51,1.69
2025-12-11,4.91861250218668,0.47653466,0.071457059128806,0.21603695,157496564.0857411,2204072851.666666,0.9296399871335008,0.3751973324934858,0.3967219721933586,0.3860870018082273,0.839087,254793873.9,1.62
2025-12-12,4.740458274181048,0.4837827,0.0715755919512006,0.29314443,157757819.0616124,2204072851.666666,0.885417517268839,0.3842573588293401,0.3998751411305152,0.5428740657755329,0.881147,270681374.4,1.72
2025-12-13,4.802123310310586,0.49812734,0.0716896548894453,0.41803056,158009222.08717886,2204072851.666666,0.900724368150063,0.4021881119954853,0.4029094037633303,0.7968122006093938,0.934056,292309708.53,1.85
2025-12-14,4.763554907216795,0.5076011,0.0717987302320356,0.44240683,158249632.0885685,2204072851.666666,0.8911506967158414,0.4140302810645802,0.4058109881103267,0.846377869254956,0.947495,298471024.91,1.89
2025-12-15,5.079168597019294,0.5372837,0.0719023973383743,0.40964755,158478121.94326046,2204072851.666666,0.9694941468961228,0.4511334341537774,0.4085687044365598,0.7797665453096932,0.921713,288037893.54,1.82
2025-12-16,4.872692365535282,0.5414644,0.072000425087254,0.36299002,158694182.24327618,2204072851.666666,0.9182414259992492,0.4563592955041984,0.4111764045360131,0.684895112075635,0.911667,284324271.18,1.79
2025-12-17,4.6345520886408735,0.53553694,0.0720926424489812,0.36732537,158897436.02671152,2204072851.666666,0.8591288731487365,0.4489499898567789,0.4136295387362325,0.6937104280186622,0.923841,289680371.82,1.82
2025-12-18,4.465731552771829,0.52811694,0.0721790078217387,0.35002977,159087791.60013035,2204072851.666666,0.8172232661722416,0.4396750140823574,0.4159270003601389,0.6585422920148281,0.922961,289662502.93,1.82
2025-12-19,4.083130849509683,0.5032282,0.0722595535624955,0.31662035,159265320.2806497,2204072851.666666,0.7222519132067995,0.4085641703416733,0.4180696501565737,0.5906090010986863,0.923053,290023906.59,1.82
2025-12-20,3.98004700131051,0.48916778,0.072334390609431,0.28392106,159430266.58409923,2204072851.666666,0.6966638459374828,0.3909886912475775,0.4200604392644211,0.5241196582630046,0.91085,285310792.76,1.79
2025-12-21,3.884308058433442,0.47659633,0.0724036622576939,0.23577848,159582946.34342566,2204072851.666666,0.6728989734242025,0.3752744197921392,0.4219031795714145,0.426228587642993,0.891492,277842508.43,1.74
2025-12-22,3.943380388252949,0.47428775,0.0724675811387949,0.22954428,159723828.2139692,2204072851.666666,0.6875622477933964,0.3723887023294285,0.4236035274270868,0.4135522310277207,0.884946,275527171.41,1.73
2025-12-23,4.04597108611028,0.47799888,0.0725263876187896,0.34650347,159853441.9800276,2204072851.666666,0.7130279024409358,0.37702760271295,0.4251678769656943,0.6513720638648753,0.932589,295099364.12,1.85
2025-12-24,4.396310905599596,0.5004908,0.0725803220637336,0.44385275,159972317.42589843,2204072851.666666,0.7999912727925371,0.4051424292790182,0.4266026223214918,0.8493179413663985,0.960919,307631429.4,1.92
2025-12-25,4.591552919398844,0.5201079,0.0726296618190758,0.43274024,160081065.84115604,2204072851.666666,0.8484553713896257,0.4296637402310942,0.4279151413417006,0.8267222370818423,0.948787,302488476.19,1.89
2025-12-26,4.482100603554413,0.5212429,0.0704312276500432,0.40291235,155235556.77301484,2204072851.666666,0.821286486355391,0.4310824865254296,0.3694331597931592,0.7660714766440774,0.955932,296375553.93,1.91
2025-12-27,4.285010919807731,0.511465,0.0703315404508948,0.37471363,155015838.92371324,2204072851.666666,0.7723637484687111,0.4188601434493222,0.3667813155745136,0.7087334010587238,0.952626,294545221.75,1.9
2025-12-28,4.322716183354493,0.5122507,0.0701441242638657,0.37348747,154602759.99391946,2204072851.666666,0.7817231664269708,0.4198422658840881,0.3617957353164716,0.70624017956641,0.951459,293265601.07,1.9
2025-12-29,4.0913477457952085,0.49651366,0.0699020432888773,0.33868012,154069195.88904265,2204072851.666666,0.7242915585884193,0.4001710172639936,0.3553559813716198,0.635464397359776,0.946822,290304525.28,1.88
2025-12-30,4.370675433445003,0.50898755,0.0696309196229751,0.30791253,153471619.57758316,2204072851.666666,0.7936278880583447,0.4157633390379556,0.3481436438588516,0.5729028909864666,0.922136,279107218.72,1.82
