Date,PR
08-09-2022 00:00,0.109557085
07-09-2022 00:00,0.109620314
06-09-2022 00:00,0.112164735
05-09-2022 00:00,0.111921128
04-09-2022 00:00,0.111944049
03-09-2022 00:00,0.111997498
02-09-2022 00:00,0.112530284
01-09-2022 00:00,0.112730113
31-08-2022 00:00,0.112345247
30-08-2022 00:00,0.112095278
29-08-2022 00:00,0.112423343
28-08-2022 00:00,0.112443904
27-08-2022 00:00,0.112430987
26-08-2022 00:00,0.111932582
25-08-2022 00:00,0.112406443
24-08-2022 00:00,0.151584921
23-08-2022 00:00,0.109677892
22-08-2022 00:00,0.109227431
21-08-2022 00:00,0.109296162
20-08-2022 00:00,0.109359414
19-08-2022 00:00,0.109736289
18-08-2022 00:00,0.110055439
17-08-2022 00:00,0.110403451
16-08-2022 00:00,0.112335315
15-08-2022 00:00,0.111750016
14-08-2022 00:00,0.111893053
13-08-2022 00:00,0.112118819
12-08-2022 00:00,0.111518257
11-08-2022 00:00,0.111908686
10-08-2022 00:00,0.111455812
09-08-2022 00:00,0.111675058
08-08-2022 00:00,0.11255292
07-08-2022 00:00,0.112375424
06-08-2022 00:00,0.113020542
05-08-2022 00:00,0.114226185
04-08-2022 00:00,0.115126221
03-08-2022 00:00,0.117502025
02-08-2022 00:00,0.119457844
01-08-2022 00:00,0.119985431
31-07-2022 00:00,0.120849233
30-07-2022 00:00,0.122162382
29-07-2022 00:00,0.124510346
28-07-2022 00:00,0.130271768
27-07-2022 00:00,0.134416948
26-07-2022 00:00,0.139403603
25-07-2022 00:00,0.135259902
24-07-2022 00:00,0.136003931
23-07-2022 00:00,0.136560648
22-07-2022 00:00,0.138185102
21-07-2022 00:00,0.139277766
20-07-2022 00:00,0.140184781
19-07-2022 00:00,0.140324754
18-07-2022 00:00,0.140925857
17-07-2022 00:00,0.143320905
16-07-2022 00:00,0.144257669
15-07-2022 00:00,0.144860104
14-07-2022 00:00,0.145312842
13-07-2022 00:00,0.14549238
12-07-2022 00:00,0.187119299
11-07-2022 00:00,0.187920509
10-07-2022 00:00,0.14563404
09-07-2022 00:00,0.145940033
08-07-2022 00:00,0.145984736
07-07-2022 00:00,0.146006247
06-07-2022 00:00,0.146115062
05-07-2022 00:00,0.145986294
04-07-2022 00:00,0.145914536
03-07-2022 00:00,0.145417907
02-07-2022 00:00,0.145206701
01-07-2022 00:00,0.145208038
30-06-2022 00:00,0.146160206
29-06-2022 00:00,0.146558925
28-06-2022 00:00,0.147836398
27-06-2022 00:00,0.148213474
26-06-2022 00:00,0.148492854
25-06-2022 00:00,0.148100218
24-06-2022 00:00,0.148509747
23-06-2022 00:00,0.148511044
22-06-2022 00:00,0.148477005
21-06-2022 00:00,0.148267797
20-06-2022 00:00,0.148671136
19-06-2022 00:00,0.149589521
18-06-2022 00:00,0.149674832
17-06-2022 00:00,0.150152815
16-06-2022 00:00,0.150459423
15-06-2022 00:00,0.151279049
14-06-2022 00:00,0.152128613
13-06-2022 00:00,0.153836634
12-06-2022 00:00,0.156029494
11-06-2022 00:00,0.157374102
10-06-2022 00:00,0.166987822
09-06-2022 00:00,0.170624683
08-06-2022 00:00,0.16413938
07-06-2022 00:00,0.16507699
06-06-2022 00:00,0.166132516
05-06-2022 00:00,0.165126165
