Date,OP_Price,AVPI,PR,LAR,Votable Supply,Circulating Supply,OP_Price_Scaled,AVPI_Scaled,PR_Scaled,LAR_Scaled
2024-11-02,1.52363493,0.462168562673634,0.083131684354134,0.1813146343848939,104336123.9,1255070491.0,0.08691907583140013,0.35723975773943917,0.7072862941235463,0.315484124896174
2024-11-03,1.453196572,0.455109960557802,0.0832883023301039,0.1855673043782476,104532690.5,1255070491.0,0.06943446040103946,0.3484165281402988,0.7114525910770149,0.3241313228370195
2024-11-04,1.435110538,0.4424456752155323,0.0831422368291503,0.2014168585520731,104349368.0,1255070491.0,0.0649450407420743,0.3325862128101218,0.7075670073956961,0.35635913087983007
2024-11-05,1.342328181,0.4261895922613395,0.0841352088645354,0.215029611106307,105595617.9,1255070491.0,0.041914069025393574,0.31226616219191095,0.7339817043057075,0.38403872182861704
2024-11-06,1.414788971,0.4133913074896623,0.0841605690337276,0.1856761791856975,105627446.7,1255070491.0,0.059900704189860654,0.2962683480124697,0.7346563267108981,0.32435270423088786
2024-11-07,1.600804349,0.395448632617696,0.0841918989074534,0.2797048334937601,105666767.9,1255070491.0,0.10607451404021478,0.27384006300360064,0.735489753120913,0.5155465629558503
2024-11-08,1.60091114,0.3802528557586845,0.0847020471458124,0.2563395089529513,106307039.9,1255070491.0,0.10610102231808272,0.25484539154257,0.7490605392208489,0.468036507726492
2024-11-09,1.579144025,0.3715473265115143,0.0847056779378936,0.2112175238067606,106311596.8,1255070491.0,0.10069786350504745,0.24396350840631373,0.7491571242896629,0.37628738596233097
2024-11-10,1.646541087,0.3582601124872691,0.0846122667702813,0.2546597311387512,106194359.2,1255070491.0,0.11742755090358353,0.22735453425746902,0.7466722328802766,0.4646209191012917
2024-11-11,1.64628086,0.3327033173562982,0.0844010102696295,0.4523643677766387,105929217.4,1255070491.0,0.11736295585695289,0.1954086237842064,0.7410524608865741,0.8666251022386136
2024-11-12,1.806095429,0.3111028483109956,0.0844265287566226,0.4117710252160155,105961244.9,1255070491.0,0.1570330498011337,0.16840810800100922,0.7417312948068702,0.7840843293239861
2024-11-13,1.679710029,0.2880539950669535,0.0844344124572362,0.4893489197331193,105971139.5,1255070491.0,0.1256609369672101,0.1395971166982212,0.7419410142700738,0.9418279141240863
