Weights,Monotonicity Score,Average Proportional Increase,Standard Deviation,Total Score
"w1=0.51, w2=0.21, w3=0.15, w4=0.12",0.38434163701067614,1.7367585185358028,0.2029763431765565,0.4786296192595317
"w1=0.36, w2=0.36, w3=0.18, w4=0.11",0.37722419928825623,1.7680413297852522,0.2119831591159513,0.47862541786639323
"w1=0.42, w2=0.31, w3=0.16, w4=0.11",0.3807829181494662,1.7536825224644028,0.20837581597877106,0.4786152187739824
"w1=0.5, w2=0.25, w3=0.15, w4=0.1",0.3861209964412811,1.7369116005239915,0.20611406447604957,0.478608598982624
"w1=0.36, w2=0.35, w3=0.26, w4=0.04",0.38256227758007116,1.7638756277798964,0.21816459382820177,0.4786068861975543
"w1=0.36, w2=0.34, w3=0.27, w4=0.03",0.3834519572953737,1.7630733264543998,0.21911828019510152,0.4786051598800364
"w1=0.38, w2=0.32, w3=0.25, w4=0.04",0.3834519572953737,1.7585135892409396,0.21608130622011776,0.4786043046298395
"w1=0.46, w2=0.25, w3=0.25, w4=0.03",0.3887900355871886,1.740291963654334,0.2128304736575988,0.47860426842718146
"w1=0.4, w2=0.3, w3=0.24, w4=0.05",0.3834519572953737,1.7542819030411427,0.21327630907387707,0.4785994665337523
"w1=0.5, w2=0.24, w3=0.23, w4=0.02",0.39234875444839856,1.7322494072642032,0.21341812890865894,0.47859882000444226
"w1=0.38, w2=0.32, w3=0.21, w4=0.08",0.3798932384341637,1.760520461154555,0.21150933607143996,0.47859791062656093
"w1=0.47, w2=0.27, w3=0.21, w4=0.05",0.3879003558718861,1.7398065810576158,0.21105205021950427,0.47859587908161494
"w1=0.4, w2=0.3, w3=0.27, w4=0.03",0.38523131672597866,1.7536558141171434,0.21583983216204697,0.47859487153780395
"w1=0.44, w2=0.29, w3=0.21, w4=0.06",0.38523131672597866,1.7465115753686304,0.21107798249901996,0.47859457868700944
"w1=0.35, w2=0.35, w3=0.25, w4=0.06",0.3798932384341637,1.767145567012116,0.21594827856816232,0.47859124904905637
"w1=0.47, w2=0.26, w3=0.21, w4=0.05",0.3879003558718861,1.7393671701566185,0.21077975944971555,0.4785896841323521
"w1=0.48, w2=0.26, w3=0.19, w4=0.06",0.3879003558718861,1.7379056206781587,0.2098210987186826,0.47858497245597004
"w1=0.5, w2=0.24, w3=0.22, w4=0.03",0.3914590747330961,1.7325777753825844,0.2122122264373428,0.4785814245118621
"w1=0.38, w2=0.35, w3=0.15, w4=0.13",0.37722419928825623,1.7649256480558282,0.21005673229256247,0.47858020956752506
"w1=0.45, w2=0.29, w3=0.19, w4=0.07",0.38523131672597866,1.7450041657657804,0.21013833126336826,0.47857499213713495
"w1=0.38, w2=0.31, w3=0.28, w4=0.02",0.38523131672597866,1.7575275089643494,0.21849247963300472,0.4785734162659578
"w1=0.41, w2=0.31, w3=0.21, w4=0.07",0.38256227758007116,1.7535328595915192,0.21138533510163257,0.4785721101778497
"w1=0.36, w2=0.35, w3=0.23, w4=0.06",0.3807829181494662,1.7646472968570077,0.21583557193913808,0.47857024686439326
"w1=0.41, w2=0.32, w3=0.17, w4=0.1",0.3807829181494662,1.7553858024683946,0.20966678664001345,0.47856858357640797
"w1=0.37, w2=0.32, w3=0.25, w4=0.05",0.3816725978647687,1.7611920736143778,0.21503469471105371,0.4785643052419438
"w1=0.37, w2=0.36, w3=0.22, w4=0.06",0.3816725978647687,1.762760781917429,0.21608328303748675,0.4785634704046241
"w1=0.5, w2=0.25, w3=0.22, w4=0.02",0.39234875444839856,1.7324860182594681,0.21369819920131383,0.47856212111569874
"w1=0.4, w2=0.31, w3=0.24, w4=0.05",0.3834519572953737,1.7546804120824315,0.2136854102753835,0.4785564379815581
"w1=0.47, w2=0.28, w3=0.21, w4=0.04",0.3887900355871886,1.7396306474946857,0.21256703863133458,0.47855103570313107
"w1=0.36, w2=0.32, w3=0.31, w4=0.01",0.38523131672597866,1.760597115207088,0.22061387137042765,0.4785509199932787
"w1=0.46, w2=0.26, w3=0.23, w4=0.04",0.3879003558718861,1.7408822845064085,0.21193703557497212,0.47854552416473317
"w1=0.47, w2=0.28, w3=0.16, w4=0.09",0.38523131672597866,1.7419061790966777,0.2081845098936883,0.4785415412142184
"w1=0.42, w2=0.27, w3=0.27, w4=0.03",0.3861209964412811,1.7486921154123503,0.21419630939530943,0.47854002848451777
"w1=0.44, w2=0.29, w3=0.2, w4=0.07",0.38434163701067614,1.7469832493194313,0.2101062336453162,0.4785355982756295
"w1=0.39, w2=0.3, w3=0.25, w4=0.05",0.38256227758007116,1.7564327804623918,0.21345073371774578,0.47853247476719024
"w1=0.4, w2=0.31, w3=0.22, w4=0.07",0.3816725978647687,1.7556475802291298,0.21144498183759808,0.47853232042693095
"w1=0.37, w2=0.3, w3=0.3, w4=0.02",0.38434163701067614,1.7593996342771527,0.2184010680487844,0.4785304249461333
"w1=0.46, w2=0.26, w3=0.22, w4=0.05",0.38701067615658363,1.741283960737679,0.21078370203159277,0.47852701961634986
"w1=0.49, w2=0.25, w3=0.16, w4=0.09",0.3861209964412811,1.7376902248462904,0.20690960196039498,0.4785256626017802
"w1=0.45, w2=0.26, w3=0.26, w4=0.03",0.3879003558718861,1.7426812292974536,0.2132099039427415,0.4785234526126113
"w1=0.39, w2=0.29, w3=0.28, w4=0.03",0.38434163701067614,1.7554055595836835,0.2157739391334813,0.4785197486820304
"w1=0.44, w2=0.3, w3=0.21, w4=0.05",0.3861209964412811,1.7462775858377635,0.212656389646701,0.47851909849418295
"w1=0.51, w2=0.22, w3=0.15, w4=0.11",0.38523131672597866,1.735787409559515,0.20418533970841835,0.4785175383623668
"w1=0.45, w2=0.3, w3=0.15, w4=0.09",0.38434163701067614,1.7460691742333223,0.20956502926503368,0.47851514457249245
"w1=0.36, w2=0.32, w3=0.3, w4=0.01",0.38523131672597866,1.7606506453371087,0.22077835350801295,0.47851228137800716
"w1=0.37, w2=0.35, w3=0.19, w4=0.1",0.3781138790035587,1.7648599780710916,0.21174437292922615,0.47850562323722984
"w1=0.45, w2=0.28, w3=0.18, w4=0.08",0.38434163701067614,1.7450772380331876,0.20894084718433653,0.4785040119566747
"w1=0.44, w2=0.3, w3=0.16, w4=0.09",0.3834519572953737,1.7480472390500608,0.2094392206376153,0.47850366026641444
"w1=0.35, w2=0.35, w3=0.24, w4=0.06",0.3798932384341637,1.7669417337809628,0.21610595509711863,0.47850317944413884
"w1=0.4, w2=0.34, w3=0.15, w4=0.12",0.3790035587188612,1.7596112199403886,0.20974600218194425,0.4785002226929251
"w1=0.51, w2=0.25, w3=0.18, w4=0.06",0.3896797153024911,1.7323748463126514,0.20938643866801046,0.47849889531337275
"w1=0.49, w2=0.25, w3=0.22, w4=0.04",0.3896797153024911,1.735215656947494,0.21128697308538227,0.4784968971151297
"w1=0.38, w2=0.34, w3=0.22, w4=0.07",0.3807829181494662,1.7607278030760576,0.21348069474594936,0.47849281126615983
"w1=0.5, w2=0.24, w3=0.2, w4=0.05",0.3896797153024911,1.7333146707038292,0.21003835809879587,0.47849128436237265
"w1=0.36, w2=0.36, w3=0.24, w4=0.05",0.3816725978647687,1.7645014043363938,0.2174901209154117,0.4784895435250396
"w1=0.39, w2=0.3, w3=0.26, w4=0.04",0.3834519572953737,1.7559878464783079,0.21478277643289012,0.4784887150134814
"w1=0.39, w2=0.3, w3=0.28, w4=0.03",0.38434163701067614,1.7558032986526384,0.2161429414388761,0.4784885958042029
"w1=0.35, w2=0.35, w3=0.22, w4=0.08",0.3781138790035587,1.768052392168021,0.2139394762297818,0.478485575066449
"w1=0.39, w2=0.31, w3=0.25, w4=0.05",0.38256227758007116,1.756828060068596,0.21387512998198127,0.4784842118091604
"w1=0.46, w2=0.28, w3=0.23, w4=0.03",0.3887900355871886,1.7411561605274137,0.21380808504644636,0.4784838243851432
"w1=0.42, w2=0.31, w3=0.15, w4=0.12",0.3798932384341637,1.754436236854557,0.2078432042546126,0.4784809053116095
"w1=0.35, w2=0.35, w3=0.25, w4=0.05",0.3807829181494662,1.7664322362062037,0.21733476797262546,0.4784774759241862
"w1=0.36, w2=0.36, w3=0.22, w4=0.07",0.3798932384341637,1.7655370716709102,0.21527392194785014,0.4784718569669089
"w1=0.38, w2=0.34, w3=0.17, w4=0.11",0.3781138790035587,1.762898197553566,0.21055363138311953,0.4784704895975567
"w1=0.4, w2=0.31, w3=0.23, w4=0.05",0.3834519572953737,1.7544698255455338,0.2138365876675568,0.47846896745652656
"w1=0.42, w2=0.31, w3=0.15, w4=0.11",0.3807829181494662,1.7535077860809751,0.2087481942354537,0.47846855802029203
"w1=0.49, w2=0.26, w3=0.16, w4=0.09",0.3861209964412811,1.7379066802062115,0.20724451856637977,0.47846847869196896
"w1=0.51, w2=0.24, w3=0.18, w4=0.06",0.3896797153024911,1.7319170551319654,0.20918365766831828,0.47846817137714315
"w1=0.49, w2=0.26, w3=0.22, w4=0.03",0.3905693950177936,1.7350866946566441,0.2127800081744646,0.4784680339878863
"w1=0.46, w2=0.28, w3=0.22, w4=0.04",0.3879003558718861,1.7415360307938732,0.21263407723487282,0.47846716092425584
"w1=0.44, w2=0.26, w3=0.26, w4=0.04",0.3861209964412811,1.7450434790845686,0.2120078762627698,0.47846683115872335
"w1=0.46, w2=0.27, w3=0.22, w4=0.04",0.3879003558718861,1.741104356511748,0.21235373697575669,0.4784649281455657
"w1=0.45, w2=0.27, w3=0.25, w4=0.03",0.3879003558718861,1.7428854854466365,0.21356325890381125,0.478458297354127
"w1=0.4, w2=0.31, w3=0.24, w4=0.04",0.38434163701067614,1.7540254021613169,0.21506315217389718,0.4784569532854323
"w1=0.44, w2=0.29, w3=0.19, w4=0.08",0.3834519572953737,1.7474817984633058,0.20922383824436522,0.4784551868670385
"w1=0.37, w2=0.34, w3=0.24, w4=0.06",0.3807829181494662,1.7624309179317388,0.21475720696949707,0.47845048057023176
"w1=0.49, w2=0.25, w3=0.24, w4=0.01",0.39234875444839856,1.7339949743671108,0.21507924546902152,0.47844959845691504
"w1=0.38, w2=0.34, w3=0.21, w4=0.08",0.3798932384341637,1.7612702766307498,0.21251389826023348,0.4784465050651618
"w1=0.4, w2=0.32, w3=0.17, w4=0.11",0.3790035587188612,1.7581263131796883,0.20895541531913395,0.4784404173996281
"w1=0.4, w2=0.29, w3=0.29, w4=0.01",0.38701067615658363,1.752528346432983,0.21857148707143803,0.47843956124345705
"w1=0.42, w2=0.32, w3=0.15, w4=0.11",0.3807829181494662,1.7539885785408729,0.20917556858360054,0.4784365042078275
"w1=0.37, w2=0.34, w3=0.25, w4=0.05",0.3816725978647687,1.7619394358404852,0.21596083148804077,0.47843593665406914
"w1=0.47, w2=0.27, w3=0.19, w4=0.06",0.38701067615658363,1.7400286485290155,0.2102631654438245,0.4784321181509476
"w1=0.4, w2=0.31, w3=0.21, w4=0.07",0.3816725978647687,1.7554449983925897,0.21165689858531317,0.47842822903530835
"w1=0.45, w2=0.27, w3=0.26, w4=0.02",0.3887900355871886,1.7425357229583665,0.21491341921648685,0.4784281366203216
"w1=0.4, w2=0.3, w3=0.29, w4=0.01",0.38701067615658363,1.752927639728056,0.21887596769802856,0.47842807571449447
"w1=0.41, w2=0.32, w3=0.16, w4=0.11",0.3798932384341637,1.7559928689775892,0.20906949883792808,0.4784243433612213
"w1=0.4, w2=0.32, w3=0.23, w4=0.05",0.3834519572953737,1.7548649113185917,0.2142501549462228,0.4784239144275384
"w1=0.39, w2=0.29, w3=0.29, w4=0.02",0.38523131672597866,1.7550246437884784,0.2173360176885607,0.4784197818141169
"w1=0.5, w2=0.25, w3=0.19, w4=0.05",0.3896797153024911,1.7335625765355736,0.21044205451980336,0.4784197566024193
"w1=0.45, w2=0.26, w3=0.26, w4=0.02",0.3887900355871886,1.742103487316692,0.21467127560324356,0.47841433257595967
"w1=0.35, w2=0.34, w3=0.3, w4=0.02",0.3834519572953737,1.7641485465042506,0.2204893570778388,0.4784088808251853
"w1=0.37, w2=0.32, w3=0.29, w4=0.02",0.38434163701067614,1.760099744885657,0.21927363339463649,0.47840867746407856
"w1=0.42, w2=0.29, w3=0.24, w4=0.04",0.38523131672597866,1.7494722178601907,0.21369469264317753,0.47840169414207423
"w1=0.47, w2=0.28, w3=0.19, w4=0.05",0.3879003558718861,1.7398328575463111,0.21172424222577266,0.4783994767774735
"w1=0.51, w2=0.23, w3=0.15, w4=0.1",0.3861209964412811,1.7348601864183162,0.20544619451895396,0.4783986771486176
"w1=0.36, w2=0.36, w3=0.22, w4=0.06",0.3807829181494662,1.7648111754825864,0.21652538924625186,0.47839607739737483
"w1=0.42, w2=0.29, w3=0.27, w4=0.02",0.38701067615658363,1.7489281850189102,0.21632184192918863,0.4783944225033173
"w1=0.45, w2=0.28, w3=0.17, w4=0.09",0.3834519572953737,1.7455990648990996,0.2081842065771715,0.4783905296543553
"w1=0.48, w2=0.26, w3=0.17, w4=0.08",0.3861209964412811,1.7388290650244604,0.20813482655136362,0.4783858632601236
"w1=0.45, w2=0.28, w3=0.24, w4=0.03",0.3879003558718861,1.743091189274156,0.21394440184906158,0.4783850952360558
"w1=0.45, w2=0.28, w3=0.23, w4=0.04",0.38701067615658363,1.7434728676739202,0.2127213934994442,0.4783834935632426
"w1=0.37, w2=0.37, w3=0.15, w4=0.12",0.37722419928825623,1.767201576958072,0.2122348889984284,0.478381948336214
"w1=0.46, w2=0.29, w3=0.16, w4=0.09",0.38434163701067614,1.744065969279891,0.20868896320629216,0.4783773233994286
"w1=0.49, w2=0.26, w3=0.2, w4=0.05",0.3887900355871886,1.7358378232142806,0.21062609394229725,0.4783747542537613
"w1=0.36, w2=0.35, w3=0.19, w4=0.1",0.37722419928825623,1.766960331800813,0.21210874081576928,0.47837154375956
"w1=0.43, w2=0.3, w3=0.16, w4=0.1",0.3816725978647687,1.7506273393812775,0.20866626815366673,0.47836188636253985
"w1=0.48, w2=0.26, w3=0.25, w4=0.01",0.3914590747330961,1.7362856447866069,0.21541707739386204,0.4783615431057109
"w1=0.43, w2=0.3, w3=0.16, w4=0.11",0.3807829181494662,1.7514333907895285,0.20772355615583193,0.4783610703858892
"w1=0.47, w2=0.27, w3=0.18, w4=0.08",0.38523131672597866,1.7411616567935155,0.20829492813120054,0.4783595112823323
"w1=0.4, w2=0.29, w3=0.26, w4=0.05",0.38256227758007116,1.7543210071561204,0.21262259631595418,0.4783585613264734
"w1=0.44, w2=0.26, w3=0.26, w4=0.03",0.38701067615658363,1.7444326358709683,0.21345162198433734,0.4783563786571843
"w1=0.5, w2=0.26, w3=0.18, w4=0.06",0.3887900355871886,1.7344244388376648,0.2097477007673486,0.47835559533092276
"w1=0.37, w2=0.34, w3=0.24, w4=0.05",0.3816725978647687,1.7617335542513017,0.21610150618115873,0.4783525579282971
"w1=0.44, w2=0.29, w3=0.18, w4=0.09",0.38256227758007116,1.7480077113193655,0.20843377013113865,0.4783525500145671
"w1=0.48, w2=0.26, w3=0.22, w4=0.04",0.3887900355871886,1.7373018089392291,0.21169106844875218,0.4783480590468145
"w1=0.47, w2=0.27, w3=0.18, w4=0.07",0.3861209964412811,1.7404839250149264,0.20937214368730017,0.4783456401174358
"w1=0.41, w2=0.29, w3=0.27, w4=0.03",0.38523131672597866,1.7513705272790447,0.21514843114256693,0.47834523447602817
"w1=0.37, w2=0.34, w3=0.27, w4=0.03",0.3834519572953737,1.7610456876608742,0.21863585410296807,0.4783443599489713
"w1=0.37, w2=0.34, w3=0.22, w4=0.07",0.3798932384341637,1.7627536753237893,0.2138487545461136,0.47834272791800564
"w1=0.51, w2=0.24, w3=0.23, w4=0.02",0.39234875444839856,1.7306750425799977,0.21322247029194225,0.47834264465261617
"w1=0.39, w2=0.3, w3=0.28, w4=0.02",0.38523131672597866,1.755188078975201,0.21771263239177863,0.47833948444049595
"w1=0.42, w2=0.29, w3=0.2, w4=0.09",0.3807829181494662,1.752095349787962,0.2082419428932962,0.47833794616433667
"w1=0.46, w2=0.28, w3=0.2, w4=0.05",0.38701067615658363,1.7417361659404111,0.21173060745587563,0.47833338902961137
"w1=0.42, w2=0.29, w3=0.26, w4=0.02",0.38701067615658363,1.7487016362117216,0.21638914266321244,0.4783289225216724
"w1=0.48, w2=0.25, w3=0.22, w4=0.04",0.3887900355871886,1.7368552918439122,0.21146030668359925,0.478327984157297
"w1=0.38, w2=0.3, w3=0.28, w4=0.03",0.3834519572953737,1.7577593560625946,0.21652642579216527,0.47831992212255625
"w1=0.4, w2=0.34, w3=0.17, w4=0.1",0.3798932384341637,1.7581663102395515,0.2108734087826827,0.4783178586301874
"w1=0.39, w2=0.32, w3=0.17, w4=0.11",0.3781138790035587,1.7601209326917253,0.2092111144823789,0.4783177916954108
"w1=0.39, w2=0.34, w3=0.15, w4=0.13",0.37722419928825623,1.762377019561206,0.20924447133801402,0.47831416215496514
"w1=0.39, w2=0.31, w3=0.28, w4=0.02",0.38523131672597866,1.7555819535875625,0.218064139045106,0.47831280736697007
"w1=0.42, w2=0.31, w3=0.17, w4=0.09",0.3816725978647687,1.7523295521399467,0.20997461169621873,0.4783098258515081
"w1=0.35, w2=0.35, w3=0.29, w4=0.02",0.3834519572953737,1.7645189573051439,0.22107019218394644,0.4783087124535317
"w1=0.37, w2=0.31, w3=0.3, w4=0.01",0.38523131672597866,1.7586122672962885,0.2201146631812968,0.478303712867858
"w1=0.41, w2=0.32, w3=0.15, w4=0.11",0.3798932384341637,1.7559140719562174,0.2094196252788914,0.47830354602465797
"w1=0.41, w2=0.31, w3=0.18, w4=0.09",0.3807829181494662,1.7544122835456848,0.20990626828602588,0.4783020352980623
"w1=0.49, w2=0.26, w3=0.19, w4=0.06",0.3879003558718861,1.7362519275462627,0.2096701184120295,0.4782995279215868
"w1=0.4, w2=0.32, w3=0.16, w4=0.11",0.3790035587188612,1.7579501677234792,0.20931908241579494,0.478296088179388
"w1=0.42, w2=0.3, w3=0.23, w4=0.04",0.38523131672597866,1.7496708541157018,0.21418430300036512,0.4782945382860202
"w1=0.48, w2=0.26, w3=0.22, w4=0.03",0.3896797153024911,1.7367203756636251,0.21298893517943204,0.478287252230141
"w1=0.37, w2=0.35, w3=0.23, w4=0.06",0.3807829181494662,1.7625937193712689,0.21541254044611324,0.4782864408151529
"w1=0.49, w2=0.25, w3=0.19, w4=0.06",0.3879003558718861,1.7358042429319716,0.20942522479832848,0.47828345908283887
"w1=0.39, w2=0.3, w3=0.3, w4=0.01",0.3861209964412811,1.7549460044583405,0.21922226594828115,0.47828301932782435
"w1=0.5, w2=0.24, w3=0.16, w4=0.09",0.3861209964412811,1.7358351784114383,0.2065056887790776,0.478275827269205
"w1=0.38, w2=0.32, w3=0.25, w4=0.05",0.3816725978647687,1.7591847133025367,0.21466010048772086,0.4782752114465755
"w1=0.41, w2=0.29, w3=0.28, w4=0.02",0.3861209964412811,1.7509990426979642,0.21661951707853974,0.4782744516366715
"w1=0.49, w2=0.26, w3=0.19, w4=0.05",0.3887900355871886,1.735631754713437,0.21082523180357216,0.47827379919521007
"w1=0.36, w2=0.36, w3=0.19, w4=0.1",0.37722419928825623,1.7673088144031472,0.2126709049732264,0.4782725910327897
"w1=0.51, w2=0.23, w3=0.22, w4=0.03",0.3914590747330961,1.730536834918351,0.2118912941583833,0.4782695161027033
"w1=0.38, w2=0.3, w3=0.3, w4=0.02",0.38434163701067614,1.7576098020764594,0.21807768963228,0.478269472030946
"w1=0.47, w2=0.26, w3=0.23, w4=0.04",0.3879003558718861,1.7391850874768282,0.21173774098092846,0.4782658731370302
"w1=0.37, w2=0.35, w3=0.22, w4=0.07",0.3798932384341637,1.7631171557942953,0.2143512823256719,0.4782646656782394
"w1=0.36, w2=0.36, w3=0.15, w4=0.13",0.37544483985765126,1.7696548450146288,0.21130004577443193,0.4782633751994218
"w1=0.47, w2=0.26, w3=0.25, w4=0.02",0.3896797153024911,1.7384773179828985,0.21424290039890015,0.47826245112815524
"w1=0.48, w2=0.27, w3=0.16, w4=0.08",0.3861209964412811,1.7390770263228714,0.20871461606315694,0.4782615186662678
"w1=0.38, w2=0.35, w3=0.21, w4=0.06",0.3816725978647687,1.7601959872063166,0.21539670204708813,0.47825648575952123
"w1=0.39, w2=0.32, w3=0.22, w4=0.06",0.3816725978647687,1.7572772583547103,0.2134538658099364,0.4782555908603455
"w1=0.39, w2=0.32, w3=0.24, w4=0.04",0.3834519572953737,1.7563417582419178,0.21582239927466204,0.4782476105136718
"w1=0.44, w2=0.27, w3=0.26, w4=0.02",0.3879003558718861,1.7442799394291588,0.21519590191810445,0.4782473952463435
"w1=0.4, w2=0.29, w3=0.28, w4=0.03",0.38434163701067614,1.75348536213119,0.21542217881572528,0.4782412372868585
"w1=0.47, w2=0.26, w3=0.22, w4=0.05",0.38701067615658363,1.7395803504056104,0.21060684601610902,0.47823935435458126
"w1=0.4, w2=0.3, w3=0.25, w4=0.05",0.38256227758007116,1.7544996409577056,0.21314231060675967,0.4782383737995488
"w1=0.5, w2=0.25, w3=0.16, w4=0.09",0.3861209964412811,1.7360537089330936,0.20681283117322882,0.4782273906552907
"w1=0.44, w2=0.29, w3=0.17, w4=0.09",0.38256227758007116,1.7478180000063124,0.20873266305056076,0.4782249398761299
"w1=0.45, w2=0.29, w3=0.16, w4=0.1",0.38256227758007116,1.7465663144663996,0.20790020318806865,0.47822434072689496
"w1=0.37, w2=0.35, w3=0.21, w4=0.08",0.3790035587188612,1.7636695574732333,0.21338463443012823,0.47822030052503883
"w1=0.46, w2=0.27, w3=0.18, w4=0.08",0.38434163701067614,1.7428894035061615,0.2084390586866199,0.4782169816005844
"w1=0.44, w2=0.28, w3=0.23, w4=0.04",0.3861209964412811,1.7452289407092496,0.21296511143652647,0.47821675293153254
"w1=0.41, w2=0.29, w3=0.2, w4=0.09",0.3798932384341637,1.7539967222625266,0.20843152857276895,0.4782165050977565
"w1=0.41, w2=0.29, w3=0.27, w4=0.02",0.3861209964412811,1.750768944369485,0.21667038027831198,0.478213173011044
"w1=0.41, w2=0.3, w3=0.24, w4=0.04",0.38434163701067614,1.7517357033416763,0.21435413321459384,0.47821171920929517
"w1=0.48, w2=0.26, w3=0.2, w4=0.05",0.3879003558718861,1.7374836515416348,0.21079424178328843,0.47820863570928346
"w1=0.44, w2=0.29, w3=0.23, w4=0.04",0.3861209964412811,1.7456501910058593,0.21328227007757206,0.4782058553985408
"w1=0.43, w2=0.3, w3=0.15, w4=0.11",0.3807829181494662,1.7512215716090904,0.2081011393836288,0.47820543158146256
"w1=0.46, w2=0.28, w3=0.18, w4=0.08",0.38434163701067614,1.7433181160245448,0.2087746059168093,0.47820205993520426
"w1=0.5, w2=0.25, w3=0.24, w4=0.01",0.39234875444839856,1.7323990550932908,0.21484107592672613,0.47820186546483967
"w1=0.48, w2=0.27, w3=0.15, w4=0.1",0.38434163701067614,1.7406495090491358,0.2070192186609906,0.47819495471686807
"w1=0.37, w2=0.35, w3=0.22, w4=0.06",0.3807829181494662,1.76239970935945,0.2156006834224168,0.47819119591989806
"w1=0.47, w2=0.27, w3=0.22, w4=0.04",0.3879003558718861,1.739407670528152,0.2121402875342412,0.47818962578130114
"w1=0.44, w2=0.3, w3=0.17, w4=0.09",0.38256227758007116,1.748229413724722,0.20912569676490417,0.4781893125055088
"w1=0.41, w2=0.31, w3=0.23, w4=0.05",0.3834519572953737,1.7525748724206804,0.21352487280144322,0.47818349129139
"w1=0.36, w2=0.35, w3=0.22, w4=0.08",0.3781138790035587,1.765933779587441,0.21353467851429794,0.4781832918649782
"w1=0.41, w2=0.31, w3=0.24, w4=0.04",0.38434163701067614,1.7521396548243728,0.21472771391293988,0.4781804352963307
"w1=0.51, w2=0.24, w3=0.2, w4=0.04",0.3905693950177936,1.731133978783836,0.21110429152976826,0.47818020580673354
"w1=0.47, w2=0.26, w3=0.22, w4=0.04",0.3879003558718861,1.73896908679966,0.21188358700570187,0.47817891919416444
"w1=0.42, w2=0.31, w3=0.16, w4=0.1",0.3807829181494662,1.7529054159051545,0.20931210014161752,0.4781789122132788
"w1=0.39, w2=0.34, w3=0.17, w4=0.1",0.3790035587188612,1.7601523537922925,0.21117878149958855,0.47817861566801256
"w1=0.4, w2=0.29, w3=0.27, w4=0.03",0.38434163701067614,1.7532531154107986,0.21548268552954244,0.47817663592863513
"w1=0.5, w2=0.23, w3=0.23, w4=0.03",0.3905693950177936,1.7323396162257017,0.21192089906808595,0.4781763510336114
"w1=0.46, w2=0.26, w3=0.25, w4=0.03",0.3879003558718861,1.740732561945853,0.21306845785704392,0.4781761529680005
"w1=0.5, w2=0.26, w3=0.24, w4=0.0",0.3932384341637011,1.7323420715642621,0.2163903295962382,0.4781705325158315
"w1=0.39, w2=0.3, w3=0.26, w4=0.05",0.3816725978647687,1.7566551724150419,0.21333234602834386,0.4781676296068896
"w1=0.37, w2=0.35, w3=0.21, w4=0.07",0.3798932384341637,1.7629272055207994,0.2145705011532165,0.4781609099752768
"w1=0.42, w2=0.3, w3=0.15, w4=0.12",0.3790035587188612,1.7542749629547103,0.20732232247512014,0.47816007520783665
"w1=0.39, w2=0.34, w3=0.17, w4=0.11",0.3781138790035587,1.760864820514272,0.2102441555521082,0.47815665693900133
"w1=0.43, w2=0.31, w3=0.15, w4=0.11",0.3807829181494662,1.7516210423478544,0.2085319868931415,0.4781560714763615
"w1=0.5, w2=0.24, w3=0.24, w4=0.01",0.39234875444839856,1.7319472292783973,0.21470102220540987,0.4781535164182558
"w1=0.4, w2=0.29, w3=0.29, w4=0.02",0.38523131672597866,1.7531119482963484,0.21695097415143305,0.47815275577682914
"w1=0.46, w2=0.26, w3=0.26, w4=0.02",0.3887900355871886,1.7403890885144075,0.21441225896590654,0.47814915780670386
"w1=0.48, w2=0.27, w3=0.19, w4=0.06",0.38701067615658363,1.7383462766789939,0.21009218885894257,0.47814693675640785
"w1=0.51, w2=0.25, w3=0.19, w4=0.05",0.3896797153024911,1.731970345947254,0.21029437147287855,0.4781456153988328
"w1=0.5, w2=0.27, w3=0.16, w4=0.07",0.3879003558718861,1.7351115613538541,0.20943608221928617,0.4781416655409281
"w1=0.43, w2=0.27, w3=0.27, w4=0.02",0.38701067615658363,1.7462860419689816,0.21542579583448693,0.4781348077217421
"w1=0.36, w2=0.35, w3=0.17, w4=0.12",0.37544483985765126,1.768339944317016,0.21085277132486255,0.4781345773947701
"w1=0.5, w2=0.26, w3=0.16, w4=0.07",0.3879003558718861,1.7346676256082776,0.20918665757960414,0.4781277057837173
"w1=0.48, w2=0.28, w3=0.19, w4=0.05",0.3879003558718861,1.738158075114805,0.211519695726182,0.47812588424104946
"w1=0.42, w2=0.32, w3=0.16, w4=0.1",0.3807829181494662,1.7532996474857951,0.2097573808155205,0.47812417432723603
"w1=0.5, w2=0.25, w3=0.24, w4=0.0",0.3932384341637011,1.7318971788760826,0.21625387944466756,0.47812248902366683
"w1=0.43, w2=0.29, w3=0.24, w4=0.04",0.38523131672597866,1.7476526976491384,0.21341577333419443,0.4781214658925587
"w1=0.41, w2=0.3, w3=0.2, w4=0.08",0.3807829181494662,1.7536525025686236,0.21000964090952612,0.4781190673156
"w1=0.36, w2=0.35, w3=0.24, w4=0.05",0.3807829181494662,1.764143358932939,0.2170110703495475,0.47811680975645665
"w1=0.43, w2=0.28, w3=0.25, w4=0.03",0.3861209964412811,1.746842296710147,0.21438485498065535,0.4781135010684734
"w1=0.38, w2=0.36, w3=0.19, w4=0.08",0.3798932384341637,1.7617947039934776,0.21397910556719105,0.4781118283456201
"w1=0.47, w2=0.27, w3=0.16, w4=0.09",0.38434163701067614,1.741476007126808,0.20785833825229474,0.4781085184550113
"w1=0.37, w2=0.35, w3=0.2, w4=0.08",0.3790035587188612,1.7634842872303622,0.21363640493594982,0.47810771532471813
