protocol,date,op_value
solidly-v3,2024-09-16,1353.86159
solidly-v3,2024-09-17,1401.78572
solidly-v3,2024-09-18,1512.96348
solidly-v3,2024-09-19,1368.69971
solidly-v3,2024-09-20,1158.51593
solidly-v3,2024-09-21,1115.31523
solidly-v3,2024-09-22,318.1044
solidly-v3,2024-09-23,411.58959
solidly-v3,2024-09-24,548.37826
solidly-v3,2024-09-25,453.80345
solidly-v3,2024-09-26,413.53683
solidly-v3,2024-09-27,428.28116
solidly-v3,2024-09-28,228.11077
solidly-v3,2024-09-29,244.21041
solidly-v3,2024-09-30,203.65128
solidly-v3,2024-10-01,425.07399
solidly-v3,2024-10-02,475.78336
solidly-v3,2024-10-03,518.09888
solidly-v3,2024-10-04,660.7563
solidly-v3,2024-10-05,186.57783
solidly-v3,2024-10-06,286.61711
solidly-v3,2024-10-07,168.15577
solidly-v3,2024-10-08,167.9593
solidly-v3,2024-10-09,172.55762
solidly-v3,2024-10-10,241.06681
solidly-v3,2024-10-11,235.03881
solidly-v3,2024-10-12,168.19425
solidly-v3,2024-10-13,168.1992
solidly-v3,2024-10-14,179.2476
solidly-v3,2024-10-15,186.82104
solidly-v3,2024-10-16,210.51385
solidly-v3,2024-10-17,193.26704
solidly-v3,2024-10-18,255.69503
solidly-v3,2024-10-19,248.58054
solidly-v3,2024-10-20,267.715
solidly-v3,2024-10-21,210.03746
solidly-v3,2024-10-22,246.2988
solidly-v3,2024-10-23,236.42366
solidly-v3,2024-10-24,172.29495
solidly-v3,2024-10-25,175.62229
solidly-v3,2024-10-26,199.44969
solidly-v3,2024-10-27,288.80903
solidly-v3,2024-10-28,272.93673
solidly-v3,2024-10-29,284.04638
solidly-v3,2024-10-30,246.35094
solidly-v3,2024-10-31,235.82257
solidly-v3,2024-11-01,261.59872
solidly-v3,2024-11-02,367.46344
solidly-v3,2024-11-03,439.49142
solidly-v3,2024-11-04,427.14021
solidly-v3,2024-11-05,520.6535
solidly-v3,2024-11-06,431.06951
solidly-v3,2024-11-07,403.52758
solidly-v3,2024-11-08,531.62151
solidly-v3,2024-11-09,597.40622
solidly-v3,2024-11-10,630.49117
solidly-v3,2024-11-11,654.19558
solidly-v3,2024-11-12,637.57366
solidly-v3,2024-11-13,652.1575
solidly-v3,2024-11-14,675.85893
solidly-v3,2024-11-15,736.70649
solidly-v3,2024-11-16,829.12248
solidly-v3,2024-11-17,500.23512
solidly-v3,2024-11-18,821.15613
solidly-v3,2024-11-19,583.72599
solidly-v3,2024-11-20,540.57039
