protocol,date,op_value
timeswap-v2,2024-08-24,240783.32743
timeswap-v2,2024-08-25,240783.32743
timeswap-v2,2024-08-26,240783.32743
timeswap-v2,2024-08-27,240783.32743
timeswap-v2,2024-08-28,240783.26459
timeswap-v2,2024-08-29,240983.26459
timeswap-v2,2024-08-30,240983.26459
timeswap-v2,2024-08-31,240008.7186
timeswap-v2,2024-09-01,240008.7186
timeswap-v2,2024-09-02,248393.14533
timeswap-v2,2024-09-03,238372.36667
timeswap-v2,2024-09-04,247369.85165
timeswap-v2,2024-09-05,247491.50509
timeswap-v2,2024-09-06,248145.9369
timeswap-v2,2024-09-07,248880.41741
timeswap-v2,2024-09-08,318204.82897
timeswap-v2,2024-09-09,286670.57283
timeswap-v2,2024-09-10,58546.13381
timeswap-v2,2024-09-11,36394.95475
timeswap-v2,2024-09-12,36165.51815
timeswap-v2,2024-09-13,31365.52157
timeswap-v2,2024-09-14,31331.92686
timeswap-v2,2024-09-15,30464.46204
timeswap-v2,2024-09-16,27799.64513
timeswap-v2,2024-09-17,22315.26129
timeswap-v2,2024-09-18,22300.76016
timeswap-v2,2024-09-19,22300.56022
timeswap-v2,2024-09-20,17093.79234
timeswap-v2,2024-09-21,11975.19404
timeswap-v2,2024-09-22,11974.2047
timeswap-v2,2024-09-23,11384.44171
timeswap-v2,2024-09-24,10967.91168
timeswap-v2,2024-09-25,10967.5746
timeswap-v2,2024-09-26,10709.23032
timeswap-v2,2024-09-27,10709.23032
timeswap-v2,2024-09-28,10709.23032
timeswap-v2,2024-09-29,10709.23032
timeswap-v2,2024-09-30,10709.0125
timeswap-v2,2024-10-01,7287.76234
timeswap-v2,2024-10-02,7271.07071
timeswap-v2,2024-10-03,7271.07071
timeswap-v2,2024-10-04,7271.07071
timeswap-v2,2024-10-05,7268.95463
timeswap-v2,2024-10-06,6395.53843
timeswap-v2,2024-10-07,6026.59439
timeswap-v2,2024-10-08,5982.10709
timeswap-v2,2024-10-09,5982.10709
timeswap-v2,2024-10-10,5982.10709
timeswap-v2,2024-10-11,5763.83089
timeswap-v2,2024-10-12,5764.83089
timeswap-v2,2024-10-13,2340.44178
timeswap-v2,2024-10-14,1905.42983
timeswap-v2,2024-10-15,4802.9346
timeswap-v2,2024-10-16,14492.31391
timeswap-v2,2024-10-17,40510.59691
timeswap-v2,2024-10-18,30408.18315
timeswap-v2,2024-10-19,26064.17467
timeswap-v2,2024-10-20,100297.59502
timeswap-v2,2024-10-21,102231.60669
timeswap-v2,2024-10-22,106535.63502
timeswap-v2,2024-10-23,115769.01631
timeswap-v2,2024-10-24,116374.81257
timeswap-v2,2024-10-25,117546.50815
timeswap-v2,2024-10-26,120132.00649
timeswap-v2,2024-10-27,147959.42648
timeswap-v2,2024-10-28,147959.42648
timeswap-v2,2024-10-29,148714.42648
timeswap-v2,2024-10-30,148834.38049
timeswap-v2,2024-10-31,121185.85703
timeswap-v2,2024-11-01,149435.03095
timeswap-v2,2024-11-02,150306.49459
timeswap-v2,2024-11-03,140852.85565
timeswap-v2,2024-11-04,141154.97782
timeswap-v2,2024-11-05,141277.88027
timeswap-v2,2024-11-06,141277.88027
timeswap-v2,2024-11-07,111799.19032
timeswap-v2,2024-11-08,139639.90752
timeswap-v2,2024-11-09,139640.57837
timeswap-v2,2024-11-10,140641.79929
timeswap-v2,2024-11-11,130965.23402
timeswap-v2,2024-11-12,132514.26368
timeswap-v2,2024-11-13,114864.9003
timeswap-v2,2024-11-14,117158.16652
timeswap-v2,2024-11-15,117091.31878
timeswap-v2,2024-11-16,117091.31878
timeswap-v2,2024-11-17,115671.31455
timeswap-v2,2024-11-18,115671.31455
timeswap-v2,2024-11-19,115671.31455
timeswap-v2,2024-11-20,115873.53915
timeswap-v2,2024-11-21,117350.59493
timeswap-v2,2024-11-22,114160.44475
timeswap-v2,2024-11-23,114304.12599
timeswap-v2,2024-11-24,114126.3279
timeswap-v2,2024-11-25,114288.51167
timeswap-v2,2024-11-26,113603.67855
timeswap-v2,2024-11-27,114244.21749
timeswap-v2,2024-11-28,113603.67855
timeswap-v2,2024-11-29,113603.67855
timeswap-v2,2024-11-30,113603.67855
timeswap-v2,2024-12-01,113603.67855
